"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1987-01-01","1987","01","01","","-4.5","","-11.3","","-7.9","","25.9","","0.0","","0.0","","0.0","","0.0","","14","","","","<31",""
"1987-01-02","1987","01","02","","-0.3","","-6.0","","-3.2","","21.2","","0.0","","0.0","","0.0","T","0.0","T","14","","5","","67",""
"1987-01-03","1987","01","03","","-4.5","","-12.1","","-8.3","","26.3","","0.0","","0.0","","0.4","","0.4","","14","","3","","44",""
"1987-01-04","1987","01","04","","-5.9","","-15.2","","-10.6","","28.6","","0.0","","0.0","","0.0","","0.0","","14","","","","<31",""
"1987-01-05","1987","01","05","","-2.0","","-8.6","","-5.3","","23.3","","0.0","","0.0","","0.0","T","0.0","T","14","","","","<31",""
"1987-01-06","1987","01","06","","-0.2","","-2.6","","-1.4","","19.4","","0.0","","0.0","","0.0","T","0.0","T","14","","","","<31",""
"1987-01-07","1987","01","07","","-0.2","","-6.6","","-3.4","","21.4","","0.0","","0.0","","5.0","","3.0","","15","","29","","39",""
"1987-01-08","1987","01","08","","-6.5","","-10.5","","-8.5","","26.5","","0.0","","0.0","","0.0","T","0.0","T","18","","26","","37",""
"1987-01-09","1987","01","09","","0.7","","-7.5","","-3.4","","21.4","","0.0","","0.0","T","0.2","","0.2","","17","","","","<31",""
"1987-01-10","1987","01","10","","-1.1","","-5.0","","-3.1","","21.1","","0.0","","0.0","","3.0","","2.7","","17","","","","<31",""
"1987-01-11","1987","01","11","","-1.6","","-4.9","","-3.3","","21.3","","0.0","","0.0","","0.4","","0.4","","19","","2","","44",""
"1987-01-12","1987","01","12","","-1.6","","-4.7","","-3.2","","21.2","","0.0","","0.0","","0.6","","0.4","","19","","28","","33",""
"1987-01-13","1987","01","13","","-1.4","","-6.1","","-3.8","","21.8","","0.0","","0.0","","0.0","T","0.0","T","19","","29","","35",""
"1987-01-14","1987","01","14","","0.4","","-8.4","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","15","","","","<31",""
"1987-01-15","1987","01","15","","1.1","","-6.3","","-2.6","","20.6","","0.0","","0.0","","1.2","","1.0","","15","","","","<31",""
"1987-01-16","1987","01","16","","-6.0","","-18.4","","-12.2","","30.2","","0.0","","0.0","","0.0","","0.0","","16","","26","","35",""
"1987-01-17","1987","01","17","","-9.8","","-19.6","","-14.7","","32.7","","0.0","","0.0","","0.0","","0.0","","16","","","","<31",""
"1987-01-18","1987","01","18","","-10.6","","-16.9","","-13.8","","31.8","","0.0","","0.0","","12.2","","11.0","","16","","","","<31",""
"1987-01-19","1987","01","19","","-8.5","","-16.4","","-12.5","","30.5","","0.0","","0.0","","0.0","T","0.0","T","25","","3","","37",""
"1987-01-20","1987","01","20","","-11.5","","-18.3","","-14.9","","32.9","","0.0","","0.0","","0.0","","0.0","","23","","","","<31",""
"1987-01-21","1987","01","21","","-4.6","","-13.2","","-8.9","","26.9","","0.0","","0.0","","2.8","","2.2","","24","","","","<31",""
"1987-01-22","1987","01","22","","-4.0","","-11.0","","-7.5","","25.5","","0.0","","0.0","","11.8","","11.2","","22","","4","","48",""
"1987-01-23","1987","01","23","","-4.3","","-20.2","","-12.3","","30.3","","0.0","","0.0","","11.8","","11.0","","40","","25","","74",""
"1987-01-24","1987","01","24","","-17.0","","-26.3","","-21.7","","39.7","","0.0","","0.0","","0.0","T","0.0","T","30","","26","","54",""
"1987-01-25","1987","01","25","","-16.1","","-24.7","","-20.4","","38.4","","0.0","","0.0","","0.0","","0.0","","20","","30","","33",""
"1987-01-26","1987","01","26","","-15.0","","-26.9","","-21.0","","39.0","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"1987-01-27","1987","01","27","","-11.0","","-24.6","","-17.8","","35.8","","0.0","","0.0","","0.0","T","0.0","T","20","","","","<31",""
"1987-01-28","1987","01","28","","-5.1","","-16.4","","-10.8","","28.8","","0.0","","0.0","","0.0","T","0.0","T","20","","","","<31",""
"1987-01-29","1987","01","29","","-3.0","","-11.4","","-7.2","","25.2","","0.0","","0.0","","0.4","","0.2","","20","","","","<31",""
"1987-01-30","1987","01","30","","-2.4","","-11.7","","-7.1","","25.1","","0.0","","0.0","","13.4","","12.4","","19","","5","","33",""
"1987-01-31","1987","01","31","","-2.0","","-6.5","","-4.3","","22.3","","0.0","","0.0","","4.8","","4.6","","27","","","","<31",""
"1987-02-01","1987","02","01","","-5.7","","-12.8","","-9.3","","27.3","","0.0","","0.0","","0.2","","0.2","","26","","","","<31",""
"1987-02-02","1987","02","02","","-4.3","","-8.2","","-6.3","","24.3","","0.0","","0.0","","3.0","","2.8","","27","","","","<31",""
"1987-02-03","1987","02","03","","0.4","","-5.4","","-2.5","","20.5","","0.0","","0.0","","0.8","","0.8","","28","","","","<31",""
"1987-02-04","1987","02","04","","-1.9","","-14.7","","-8.3","","26.3","","0.0","","0.0","","0.0","","0.0","","29","","26","","41",""
"1987-02-05","1987","02","05","","-10.3","","-19.6","","-15.0","","33.0","","0.0","","0.0","","3.6","","1.8","","29","","25","","33",""
"1987-02-06","1987","02","06","","-1.4","","-11.0","","-6.2","","24.2","","0.0","","0.0","","2.4","","1.2","","28","","","","<31",""
"1987-02-07","1987","02","07","","0.4","","-9.2","","-4.4","","22.4","","0.0","","0.0","","2.8","","2.3","","30","","","","<31",""
"1987-02-08","1987","02","08","","-2.0","","-10.0","","-6.0","","24.0","","0.0","","0.0","","21.8","","21.8","","30","","4","","65",""
"1987-02-09","1987","02","09","","-9.8","","-24.3","","-17.1","","35.1","","0.0","","0.0","","0.2","","0.2","","40","","","","<31",""
"1987-02-10","1987","02","10","","-5.8","","-23.4","","-14.6","","32.6","","0.0","","0.0","","0.0","T","0.0","T","40","","","","<31",""
"1987-02-11","1987","02","11","","-9.2","","-18.0","","-13.6","","31.6","","0.0","","0.0","","0.0","","0.0","","39","","26","","44",""
"1987-02-12","1987","02","12","","-11.2","","-20.7","","-16.0","","34.0","","0.0","","0.0","","1.0","","1.2","","38","","","","<31",""
"1987-02-13","1987","02","13","","-10.3","","-28.6","","-19.5","","37.5","","0.0","","0.0","","0.6","","0.9","","40","","27","","37",""
"1987-02-14","1987","02","14","","-20.5","","-30.6","","-25.6","","43.6","","0.0","","0.0","","0.0","","0.0","","39","","24","","31",""
"1987-02-15","1987","02","15","","-17.9","","-29.0","","-23.5","","41.5","","0.0","","0.0","","0.0","","0.0","","38","","25","","41",""
"1987-02-16","1987","02","16","","-13.6","","-21.8","","-17.7","","35.7","","0.0","","0.0","","0.0","","0.0","","37","","","","<31",""
"1987-02-17","1987","02","17","","-7.9","","-21.7","","-14.8","","32.8","","0.0","","0.0","","0.0","","0.0","","37","","","","<31",""
"1987-02-18","1987","02","18","","-7.9","","-19.7","","-13.8","","31.8","","0.0","","0.0","","0.0","","0.0","","37","","","","<31",""
"1987-02-19","1987","02","19","","-7.2","","-19.1","","-13.2","","31.2","","0.0","","0.0","","0.0","","0.0","","33","","26","","35",""
"1987-02-20","1987","02","20","","-5.0","","-17.6","","-11.3","","29.3","","0.0","","0.0","","0.0","","0.0","","33","","25","","43",""
"1987-02-21","1987","02","21","","-2.1","","-16.3","","-9.2","","27.2","","0.0","","0.0","","0.0","","0.0","","33","","","","<31",""
"1987-02-22","1987","02","22","","-1.4","","-14.9","","-8.2","","26.2","","0.0","","0.0","","0.0","","0.0","","32","","","","<31",""
