"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1997-01-01","1997","01","01","","-12.0","","-20.2","","-16.1","","34.1","","0.0","","0.0","","0.4","","0.4","","3","","","","",""
"1997-01-02","1997","01","02","","-8.1","","-13.5","","-10.8","","28.8","","0.0","","0.0","T","2.2","","2.2","","4","","","","",""
"1997-01-03","1997","01","03","","-4.9","","-8.8","","-6.9","","24.9","","0.0","","0.0","T","4.4","","4.4","","5","","","","",""
"1997-01-04","1997","01","04","","-1.0","","-5.1","","-3.1","","21.1","","0.0","","3.8","","0.0","T","3.8","","5","","","","",""
"1997-01-05","1997","01","05","","4.5","","-1.6","","1.5","","16.5","","0.0","","14.8","","0.0","","14.8","","3","","","","",""
"1997-01-06","1997","01","06","","3.1","","-6.7","","-1.8","","19.8","","0.0","","0.0","","1.2","","1.2","","1","","","","",""
"1997-01-07","1997","01","07","","-6.7","","-12.5","","-9.6","","27.6","","0.0","","0.0","","0.0","T","0.0","T","2","","","","",""
"1997-01-08","1997","01","08","","-9.9","","-13.9","","-11.9","","29.9","","0.0","","0.0","","0.0","T","0.0","T","2","","","","",""
"1997-01-09","1997","01","09","","-8.7","","-14.2","","-11.5","","29.5","","0.0","","0.0","","9.0","","9.0","","2","","","","",""
"1997-01-10","1997","01","10","","-1.8","","-9.7","","-5.8","","23.8","","0.0","","0.0","","13.2","","14.2","","19","","","","",""
"1997-01-11","1997","01","11","","-3.5","","-12.6","","-8.1","","26.1","","0.0","","0.0","","0.2","","0.2","","23","","","","",""
"1997-01-12","1997","01","12","","-7.8","","-13.3","","-10.6","","28.6","","0.0","","0.0","","0.8","","0.8","","18","","","","",""
"1997-01-13","1997","01","13","","-6.5","","-10.7","","-8.6","","26.6","","0.0","","0.0","","0.0","","0.0","","17","","","","",""
"1997-01-14","1997","01","14","","-2.1","","-9.8","","-6.0","","24.0","","0.0","","0.0","","1.6","","1.4","","16","","","","",""
