"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2008-01-01","2008","01","01","","-2.3","","-7.2","","-4.8","","22.8","","0.0","","0.0","","20.8","E","14.8","","24","","","","",""
"2008-01-02","2008","01","02","","-7.1","","-21.2","","-14.2","","32.2","","0.0","","0.0","","2.2","E","1.6","","40","","","","",""
"2008-01-03","2008","01","03","","-14.4","","-25.0","","-19.7","","37.7","","0.0","","0.0","","0.0","T","0.0","T","39","","","","",""
"2008-01-04","2008","01","04","","-1.7","","-14.4","","-8.1","","26.1","","0.0","","0.0","","1.6","","1.6","","39","","","","",""
"2008-01-05","2008","01","05","","-0.3","","-4.1","","-2.2","","20.2","","0.0","","0.0","","0.0","T","0.0","T","37","","","","",""
"2008-01-06","2008","01","06","","3.4","","-0.3","","1.6","","16.4","","0.0","","0.0","","0.0","","0.0","","33","","","","",""
"2008-01-07","2008","01","07","","6.0","","2.0","","4.0","","14.0","","0.0","","18.0","","0.0","","18.0","","24","","","","",""
"2008-01-08","2008","01","08","","9.8","","3.5","","6.7","","11.3","","0.0","","3.0","","0.0","","3.0","","16","","","","",""
"2008-01-09","2008","01","09","","11.3","","3.3","","7.3","","10.7","","0.0","","0.2","","0.0","","0.2","","11","","","","",""
"2008-01-10","2008","01","10","","3.4","","-1.2","","1.1","","16.9","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
