"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1994-01-01","1994","01","01","","2.3","","-4.3","","-1.0","","19.0","","0.0","","0.2","","3.8","","3.4","","14","","22","","44",""
"1994-01-02","1994","01","02","","1.7","","-18.1","","-8.2","","26.2","","0.0","","0.0","T","0.2","","0.2","","15","","22","","43",""
"1994-01-03","1994","01","03","","-17.8","","-22.6","","-20.2","","38.2","","0.0","","0.0","","0.0","","0.0","","15","","4","","32",""
"1994-01-04","1994","01","04","","-12.3","","-18.0","","-15.2","","33.2","","0.0","","0.0","","24.8","","24.8","","15","","2","","70",""
"1994-01-05","1994","01","05","","-12.9","","-23.6","","-18.3","","36.3","","0.0","","0.0","","0.8","","0.8","","24","","25","","48",""
"1994-01-06","1994","01","06","","-20.1","","-27.3","","-23.7","","41.7","","0.0","","0.0","","0.0","","0.0","","20","","26","","35",""
"1994-01-07","1994","01","07","","-16.5","","-22.9","","-19.7","","37.7","","0.0","","0.0","","0.0","T","0.0","T","19","","4","","35",""
"1994-01-08","1994","01","08","","-15.4","","-18.2","","-16.8","","34.8","","0.0","","0.0","","7.8","","7.8","","19","","4","","39",""
"1994-01-09","1994","01","09","","-17.4","","-20.6","","-19.0","","37.0","","0.0","","0.0","","0.4","","0.4","","20","","24","","46",""
"1994-01-10","1994","01","10","","-16.3","","-24.4","","-20.4","","38.4","","0.0","","0.0","","0.0","","0.0","","19","","24","","44",""
"1994-01-11","1994","01","11","","-10.0","","-17.8","","-13.9","","31.9","","0.0","","0.0","","2.2","","2.2","","15","","","","<31",""
