"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1996-01-01","1996","01","01","","-9.1","","-20.2","","-14.7","","32.7","","0.0","","0.0","","0.0","","0.0","","17","","","","",""
"1996-01-02","1996","01","02","","-16.1","","-22.1","","-19.1","","37.1","","0.0","","0.0","","0.0","","0.0","","17","","","","",""
"1996-01-03","1996","01","03","","-18.1","","-21.2","","-19.7","","37.7","","0.0","","0.0","","0.0","T","0.0","T","17","","","","",""
"1996-01-04","1996","01","04","","-18.8","","-26.4","","-22.6","","40.6","","0.0","","0.0","","0.4","","0.6","","17","","","","",""
"1996-01-05","1996","01","05","","-19.5","","-24.0","","-21.8","","39.8","","0.0","","0.0","","0.6","","0.6","","16","","","","",""
"1996-01-06","1996","01","06","","-17.7","","-27.2","","-22.5","","40.5","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"1996-01-07","1996","01","07","","-15.1","","-28.0","","-21.6","","39.6","","0.0","","0.0","","0.0","T","0.0","T","16","","","","",""
"1996-01-08","1996","01","08","","-13.3","","-26.3","","-19.8","","37.8","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"1996-01-09","1996","01","09","","-8.1","","-15.5","","-11.8","","29.8","","0.0","","0.0","","5.8","","5.8","","16","","","","",""
"1996-01-10","1996","01","10","","-8.5","","-20.9","","-14.7","","32.7","","0.0","","0.0","","0.6","","0.5","","20","","","","",""
"1996-01-11","1996","01","11","","-12.5","","-20.8","","-16.7","","34.7","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"1996-01-12","1996","01","12","","-8.8","","-14.7","","-11.8","","29.8","","0.0","","0.0","","0.0","T","0.0","T","19","","","","",""
"1996-01-13","1996","01","13","","7.0","","-12.7","","-2.9","","20.9","","0.0","","0.0","T","0.0","T","0.0","T","18","","","","",""
"1996-01-14","1996","01","14","","2.3","","-15.5","","-6.6","","24.6","","0.0","","0.0","","0.2","","0.2","","18","","","","",""
"1996-01-15","1996","01","15","","-12.1","","-23.0","","-17.6","","35.6","","0.0","","0.0","","0.0","","0.0","","17","","","","",""
"1996-01-16","1996","01","16","","-7.2","","-23.4","","-15.3","","33.3","","0.0","","0.0","T","0.0","T","0.0","T","17","","","","",""
"1996-01-17","1996","01","17","","6.5","","-7.1","","-0.3","","18.3","","0.0","","8.2","","0.0","","8.2","","15","","","","",""
"1996-01-18","1996","01","18","","9.8","","3.1","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"1996-01-19","1996","01","19","","13.1","","-7.5","","2.8","","15.2","","0.0","","25.6","","2.6","","30.0","","0","T","","","",""
"1996-01-20","1996","01","20","","-6.7","","-12.2","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","3","","","","",""
"1996-01-21","1996","01","21","","-5.9","","-11.8","","-8.9","","26.9","","0.0","","0.0","","0.6","","0.6","","3","","","","",""
"1996-01-22","1996","01","22","","1.6","","-8.2","","-3.3","","21.3","","0.0","","0.0","","0.0","T","0.0","T","3","","","","",""
"1996-01-23","1996","01","23","","2.5","","-0.1","","1.2","","16.8","","0.0","","0.0","T","2.4","","1.8","","0","T","","","",""
"1996-01-24","1996","01","24","","4.4","","-8.0","","-1.8","","19.8","","0.0","","8.2","","3.0","","11.2","","2","","","","",""
"1996-01-25","1996","01","25","","-7.8","","-15.7","","-11.8","","29.8","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","",""
"1996-01-26","1996","01","26","","-5.0","","-11.7","","-8.4","","26.4","","0.0","","0.0","","0.6","","0.6","","0","T","","","",""
"1996-01-27","1996","01","27","","9.6","","-5.0","","2.3","","15.7","","0.0","","3.6","","4.2","","7.8","","2","","","","",""
"1996-01-28","1996","01","28","","-2.2","","-13.5","","-7.9","","25.9","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","",""
"1996-01-29","1996","01","29","","-2.6","","-13.6","","-8.1","","26.1","","0.0","","0.0","","3.2","","2.5","","0","T","","","",""
"1996-01-30","1996","01","30","","-0.9","","-10.0","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"1996-01-31","1996","01","31","","-10.0","","-20.5","","-15.3","","33.3","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"1996-02-01","1996","02","01","","-12.5","","-22.3","","-17.4","","35.4","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"1996-02-02","1996","02","02","","-10.0","","-18.1","","-14.1","","32.1","","0.0","","0.0","","0.0","T","0.0","T","2","","","","",""
