"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1993-01-01","1993","01","01","","-3.3","","-15.0","","-9.2","","27.2","","0.0","","0.0","","1.0","","1.0","","3","","25","","37",""
"1993-01-02","1993","01","02","","-9.4","","-17.4","","-13.4","","31.4","","0.0","","0.0","","0.0","","0.0","","3","","28","","43",""
"1993-01-03","1993","01","03","","","","","","","","","","","","","","","","","","","","","","",""
"1993-01-04","1993","01","04","","7.6","","-2.1","","2.8","","15.2","","0.0","","25.8","","0.0","","25.8","","3","","","M","<31",""
"1993-01-05","1993","01","05","","2.7","","-7.6","","-2.5","","20.5","","0.0","","25.4","","2.4","","28.4","","0","","1","","39",""
"1993-01-06","1993","01","06","","-3.1","","-8.7","","-5.9","","23.9","","0.0","","0.0","","1.4","","0.6","","2","","","M","<31",""
"1993-01-07","1993","01","07","","-0.4","","-7.3","","-3.9","","21.9","","0.0","","0.0","","0.0","T","0.0","T","3","","23","","32",""
"1993-01-08","1993","01","08","","-1.9","","-12.4","","-7.2","","25.2","","0.0","","0.0","","1.8","","1.8","","4","","","M","<31",""
"1993-01-09","1993","01","09","","-12.3","","-19.4","","-15.9","","33.9","","0.0","","0.0","","0.0","","0.0","","4","","","M","<31",""
"1993-01-10","1993","01","10","","-15.0","","-20.7","","-17.9","","35.9","","0.0","","0.0","","0.0","","0.0","","4","","","M","<31",""
"1993-01-11","1993","01","11","","-10.5","","-15.5","","-13.0","","31.0","","0.0","","0.0","","0.0","","0.0","","4","","","M","<31",""
"1993-01-12","1993","01","12","","","","","","","","","","","","","","","","","","","","","","",""
"1993-01-13","1993","01","13","","-9.0","","-11.1","","-10.1","","28.1","","0.0","","0.0","","10.4","","10.4","","4","","3","","56",""
"1993-01-14","1993","01","14","","-10.4","","-13.2","","-11.8","","29.8","","0.0","","0.0","","0.8","","0.8","","11","","4","","50",""
"1993-01-15","1993","01","15","","-8.6","","-13.4","","-11.0","","29.0","","0.0","","0.0","","1.4","","1.4","","8","","","M","<31",""
"1993-01-16","1993","01","16","","-1.8","","-12.4","","-7.1","","25.1","","0.0","","0.0","","0.4","","0.0","T","9","","","M","<31",""
"1993-01-17","1993","01","17","","","","","","","","","","","","","","","","","","","","","","",""
"1993-01-18","1993","01","18","","-9.8","","-15.9","","-12.9","","30.9","","0.0","","0.0","","0.0","","0.0","","10","","26","","35",""
"1993-01-19","1993","01","19","","-9.5","","-19.5","","-14.5","","32.5","","0.0","","0.0","","0.0","T","0.0","T","10","","","M","<31",""
"1993-01-20","1993","01","20","","-1.0","","-10.6","","-5.8","","23.8","","0.0","","0.0","","0.0","","0.0","","10","","24","","43",""
"1993-01-21","1993","01","21","","1.1","","-7.8","","-3.4","","21.4","","0.0","","0.0","T","0.0","","0.0","T","10","","","M","<31",""
"1993-01-22","1993","01","22","","3.4","","1.0","","2.2","","15.8","","0.0","","13.0","","0.0","","13.0","","5","","14","","37",""
"1993-01-23","1993","01","23","","4.4","","-0.1","","2.2","","15.8","","0.0","","1.0","","0.4","","1.4","","2","","","M","<31",""
