98.82051,0.092,1000
98.84615,0.093,1000
98.76923,0.094,1000
98.25641,0.095,1000
98.46154,0.096,1000
98.82051,0.097,1000
98.69231,0.098,1000
98.94872,0.099,1000
97.48718,0.001,6000
98.10256,0.002,6000
98.25641,0.003,6000
98.07692,0.004,6000
98.51282,0.005,6000
98.23077,0.006,6000
98.25641,0.007,6000
98.58974,0.008,6000
98.82051,0.009,6000
98.25641,0.010,6000
98.35897,0.011,6000
98.74359,0.012,6000
98.43590,0.013,6000
98.48718,0.014,6000
98.51282,0.015,6000
98.43590,0.016,6000
98.46154,0.017,6000
98.71795,0.018,6000
98.69231,0.019,6000
98.79487,0.020,6000
98.46154,0.021,6000
98.46154,0.022,6000
98.71795,0.023,6000
98.74359,0.024,6000
99.07692,0.025,6000
98.97436,0.026,6000
98.94872,0.027,6000
98.84615,0.028,6000
98.64103,0.029,6000
98.69231,0.030,6000
98.43590,0.031,6000
98.69231,0.032,6000
98.61538,0.033,6000
98.51282,0.034,6000
98.74359,0.035,6000
98.66667,0.036,6000
98.76923,0.037,6000
98.71795,0.038,6000
98.76923,0.039,6000
99.15385,0.040,6000
98.84615,0.041,6000
98.89744,0.042,6000
98.94872,0.043,6000
98.41026,0.044,6000
98.69231,0.045,6000
98.64103,0.046,6000
98.43590,0.047,6000
98.82051,0.048,6000
98.76923,0.049,6000
98.84615,0.050,6000
98.84615,0.051,6000
98.76923,0.052,6000
98.56410,0.053,6000
98.82051,0.054,6000
98.48718,0.055,6000
98.71795,0.056,6000
98.74359,0.057,6000
98.48718,0.058,6000
98.79487,0.059,6000
98.84615,0.060,6000
98.66667,0.061,6000
98.53846,0.062,6000
98.87179,0.063,6000
98.56410,0.064,6000
98.66667,0.065,6000
98.61538,0.066,6000
98.79487,0.067,6000
98.89744,0.068,6000
98.74359,0.069,6000
98.58974,0.070,6000
98.71795,0.071,6000
98.71795,0.072,6000
98.84615,0.073,6000
98.79487,0.074,6000
98.76923,0.075,6000
98.56410,0.076,6000
98.58974,0.077,6000
99.07692,0.078,6000
98.89744,0.079,6000
98.79487,0.080,6000
98.69231,0.081,6000
98.74359,0.082,6000
98.71795,0.083,6000
98.79487,0.084,6000
98.64103,0.085,6000
98.66667,0.086,6000
98.46154,0.087,6000
98.61538,0.088,6000
98.82051,0.089,6000
98.46154,0.090,6000
98.82051,0.091,6000
98.35897,0.092,6000
98.56410,0.093,6000
98.35897,0.094,6000
98.61538,0.095,6000
98.79487,0.096,6000
98.61538,0.097,6000
98.51282,0.098,6000
98.48718,0.099,6000
97.71795,0.001,11000
98.23077,0.002,11000
98.15385,0.003,11000
98.48718,0.004,11000
98.74359,0.005,11000
98.61538,0.006,11000
98.69231,0.007,11000
98.56410,0.008,11000
98.56410,0.009,11000
98.58974,0.010,11000
98.74359,0.011,11000
98.48718,0.012,11000
98.58974,0.013,11000
98.87179,0.014,11000
98.89744,0.015,11000
98.89744,0.016,11000
98.48718,0.017,11000
98.58974,0.018,11000
98.69231,0.019,11000
98.92308,0.020,11000
99.15385,0.021,11000
98.69231,0.022,11000
98.84615,0.023,11000
98.97436,0.024,11000
98.58974,0.025,11000
98.74359,0.026,11000
98.87179,0.027,11000
98.84615,0.028,11000
98.69231,0.029,11000
98.87179,0.030,11000
98.56410,0.031,11000
98.79487,0.032,11000
98.66667,0.033,11000
98.89744,0.034,11000
98.69231,0.035,11000
98.76923,0.036,11000
98.69231,0.037,11000
98.74359,0.038,11000
98.56410,0.039,11000
98.87179,0.040,11000
98.43590,0.041,11000
98.64103,0.042,11000
98.71795,0.043,11000
98.74359,0.044,11000
98.41026,0.045,11000
98.25641,0.046,11000
98.82051,0.047,11000
98.71795,0.048,11000
98.71795,0.049,11000
98.66667,0.050,11000
98.43590,0.051,11000
98.76923,0.052,11000
98.82051,0.053,11000
98.43590,0.054,11000
98.84615,0.055,11000
98.76923,0.056,11000
98.71795,0.057,11000
98.74359,0.058,11000
98.89744,0.059,11000
98.79487,0.060,11000
98.69231,0.061,11000
98.66667,0.062,11000
98.89744,0.063,11000
98.33333,0.064,11000
98.56410,0.065,11000
98.76923,0.066,11000
98.51282,0.067,11000
98.35897,0.068,11000
98.58974,0.069,11000
98.66667,0.070,11000
98.69231,0.071,11000
98.46154,0.072,11000
98.61538,0.073,11000
99.02564,0.074,11000
98.84615,0.075,11000
98.48718,0.076,11000
98.61538,0.077,11000
98.69231,0.078,11000
98.79487,0.079,11000
98.38462,0.080,11000
98.56410,0.081,11000
98.48718,0.082,11000
98.76923,0.083,11000
98.64103,0.084,11000
98.66667,0.085,11000
98.33333,0.086,11000
98.69231,0.087,11000
98.74359,0.088,11000
98.74359,0.089,11000
98.30769,0.090,11000
98.53846,0.091,11000
98.51282,0.092,11000
98.76923,0.093,11000
98.41026,0.094,11000
98.38462,0.095,11000
98.69231,0.096,11000
98.84615,0.097,11000
98.84615,0.098,11000
98.64103,0.099,11000
98.05128,0.001,16000
98.41026,0.002,16000
98.84615,0.003,16000
98.53846,0.004,16000
98.28205,0.005,16000
98.71795,0.006,16000
98.64103,0.007,16000
98.64103,0.008,16000
98.84615,0.009,16000
98.71795,0.010,16000
98.89744,0.011,16000
98.82051,0.012,16000
98.92308,0.013,16000
98.56410,0.014,16000
98.69231,0.015,16000
99.10256,0.016,16000
98.87179,0.017,16000
98.74359,0.018,16000
98.84615,0.019,16000
98.82051,0.020,16000
98.87179,0.021,16000
98.56410,0.022,16000
98.71795,0.023,16000
98.76923,0.024,16000
98.69231,0.025,16000
98.61538,0.026,16000
98.92308,0.027,16000
98.66667,0.028,16000
98.74359,0.029,16000
98.74359,0.030,16000
98.76923,0.031,16000
98.35897,0.032,16000
98.58974,0.033,16000
98.56410,0.034,16000
98.56410,0.035,16000
98.58974,0.036,16000
98.56410,0.037,16000
98.58974,0.038,16000
98.82051,0.039,16000
98.66667,0.040,16000
98.84615,0.041,16000
98.74359,0.042,16000
98.46154,0.043,16000
98.33333,0.044,16000
98.64103,0.045,16000
98.82051,0.046,16000
98.74359,0.047,16000
98.64103,0.048,16000
98.41026,0.049,16000
98.53846,0.050,16000
98.46154,0.051,16000
98.82051,0.052,16000
98.51282,0.053,16000
98.87179,0.054,16000
98.35897,0.055,16000
98.92308,0.056,16000
98.76923,0.057,16000
98.76923,0.058,16000
98.76923,0.059,16000
98.79487,0.060,16000
98.66667,0.061,16000
98.53846,0.062,16000
98.38462,0.063,16000
98.53846,0.064,16000
98.64103,0.065,16000
98.43590,0.066,16000
98.35897,0.067,16000
98.38462,0.068,16000
98.46154,0.069,16000
98.51282,0.070,16000
98.20513,0.071,16000
98.46154,0.072,16000
98.82051,0.073,16000
98.41026,0.074,16000
98.66667,0.075,16000
98.71795,0.076,16000
98.74359,0.077,16000
98.74359,0.078,16000
98.79487,0.079,16000
98.64103,0.080,16000
98.89744,0.081,16000
98.38462,0.082,16000
98.35897,0.083,16000
98.41026,0.084,16000
98.61538,0.085,16000
98.41026,0.086,16000
98.64103,0.087,16000
98.28205,0.088,16000
98.61538,0.089,16000
98.33333,0.090,16000
98.48718,0.091,16000
98.76923,0.092,16000
98.82051,0.093,16000
98.82051,0.094,16000
98.10256,0.095,16000
98.76923,0.096,16000
98.79487,0.097,16000
98.46154,0.098,16000
98.41026,0.099,16000
98.33333,0.001,21000
98.38462,0.002,21000
98.48718,0.003,21000
98.53846,0.004,21000
99.15385,0.005,21000
98.51282,0.006,21000
98.66667,0.007,21000
98.69231,0.008,21000
98.69231,0.009,21000
98.79487,0.010,21000
98.89744,0.011,21000
98.87179,0.012,21000
98.82051,0.013,21000
98.92308,0.014,21000
98.66667,0.015,21000
98.53846,0.016,21000
98.56410,0.017,21000
99.00000,0.018,21000
98.46154,0.019,21000
98.46154,0.020,21000
98.74359,0.021,21000
98.58974,0.022,21000
98.61538,0.023,21000
98.74359,0.024,21000
98.71795,0.025,21000
98.71795,0.026,21000
98.82051,0.027,21000
98.56410,0.028,21000
98.51282,0.029,21000
98.71795,0.030,21000
98.84615,0.031,21000
98.23077,0.032,21000
98.58974,0.033,21000
98.71795,0.034,21000
98.41026,0.035,21000
98.76923,0.036,21000
98.74359,0.037,21000
98.92308,0.038,21000
98.30769,0.039,21000
98.64103,0.040,21000
98.41026,0.041,21000
98.76923,0.042,21000
98.61538,0.043,21000
98.64103,0.044,21000
98.76923,0.045,21000
98.53846,0.046,21000
98.46154,0.047,21000
98.28205,0.048,21000
98.38462,0.049,21000
98.64103,0.050,21000
98.38462,0.051,21000
98.61538,0.052,21000
98.61538,0.053,21000
98.61538,0.054,21000
98.66667,0.055,21000
98.74359,0.056,21000
98.79487,0.057,21000
98.48718,0.058,21000
98.61538,0.059,21000
98.76923,0.060,21000
98.56410,0.061,21000
98.92308,0.062,21000
98.17949,0.063,21000
98.76923,0.064,21000
98.66667,0.065,21000
98.23077,0.066,21000
98.43590,0.067,21000
98.58974,0.068,21000
98.76923,0.069,21000
98.43590,0.070,21000
98.12821,0.071,21000
98.76923,0.072,21000
98.66667,0.073,21000
98.84615,0.074,21000
98.35897,0.075,21000
98.38462,0.076,21000
98.69231,0.077,21000
98.66667,0.078,21000
98.71795,0.079,21000
98.64103,0.080,21000
98.61538,0.081,21000
98.25641,0.082,21000
98.51282,0.083,21000
98.74359,0.084,21000
98.69231,0.085,21000
98.76923,0.086,21000
98.43590,0.087,21000
98.58974,0.088,21000
98.58974,0.089,21000
98.69231,0.090,21000
98.66667,0.091,21000
98.76923,0.092,21000
98.15385,0.093,21000
98.38462,0.094,21000
98.38462,0.095,21000
98.82051,0.096,21000
98.43590,0.097,21000
98.41026,0.098,21000
98.20513,0.099,21000
97.79487,0.001,26000
98.25641,0.002,26000
98.61538,0.003,26000
98.76923,0.004,26000
98.61538,0.005,26000
99.10256,0.006,26000
98.38462,0.007,26000
98.94872,0.008,26000
98.56410,0.009,26000
98.51282,0.010,26000
98.84615,0.011,26000
98.74359,0.012,26000
98.89744,0.013,26000
98.46154,0.014,26000
99.05128,0.015,26000
98.58974,0.016,26000
98.46154,0.017,26000
98.74359,0.018,26000
98.51282,0.019,26000
98.71795,0.020,26000
98.87179,0.021,26000
98.89744,0.022,26000
98.38462,0.023,26000
98.87179,0.024,26000
98.89744,0.025,26000
98.25641,0.026,26000
98.48718,0.027,26000
98.76923,0.028,26000
98.76923,0.029,26000
98.69231,0.030,26000
98.38462,0.031,26000
98.51282,0.032,26000
98.41026,0.033,26000
98.53846,0.034,26000
98.71795,0.035,26000
98.48718,0.036,26000
98.61538,0.037,26000
98.69231,0.038,26000
98.28205,0.039,26000
98.84615,0.040,26000
98.43590,0.041,26000
98.61538,0.042,26000
98.71795,0.043,26000
98.71795,0.044,26000
98.41026,0.045,26000
98.64103,0.046,26000
98.48718,0.047,26000
98.61538,0.048,26000
98.20513,0.049,26000
98.82051,0.050,26000
99.12821,0.051,26000
98.56410,0.052,26000
98.30769,0.053,26000
98.74359,0.054,26000
98.35897,0.055,26000
98.20513,0.056,26000
98.97436,0.057,26000
98.46154,0.058,26000
98.87179,0.059,26000
98.51282,0.060,26000
98.58974,0.061,26000
98.71795,0.062,26000
98.74359,0.063,26000
98.48718,0.064,26000
98.69231,0.065,26000
98.56410,0.066,26000
98.56410,0.067,26000
98.12821,0.068,26000
98.25641,0.069,26000
98.38462,0.070,26000
98.41026,0.071,26000
98.58974,0.072,26000
98.61538,0.073,26000
98.38462,0.074,26000
98.71795,0.075,26000
98.23077,0.076,26000
98.76923,0.077,26000
98.61538,0.078,26000
98.48718,0.079,26000
98.43590,0.080,26000
98.58974,0.081,26000
98.66667,0.082,26000
98.38462,0.083,26000
98.41026,0.084,26000
98.71795,0.085,26000
98.41026,0.086,26000
98.82051,0.087,26000
98.43590,0.088,26000
98.48718,0.089,26000
98.41026,0.090,26000
98.61538,0.091,26000
98.64103,0.092,26000
98.23077,0.093,26000
98.17949,0.094,26000
98.76923,0.095,26000
98.48718,0.096,26000
98.61538,0.097,26000
98.10256,0.098,26000
98.28205,0.099,26000
98.38462,0.001,31000
98.41026,0.002,31000
98.76923,0.003,31000
98.61538,0.004,31000
98.33333,0.005,31000
98.66667,0.006,31000
98.82051,0.007,31000
98.94872,0.008,31000
98.53846,0.009,31000
98.66667,0.010,31000
98.89744,0.011,31000
98.58974,0.012,31000
98.51282,0.013,31000
99.00000,0.014,31000
98.35897,0.015,31000
98.56410,0.016,31000
98.84615,0.017,31000
98.66667,0.018,31000
98.74359,0.019,31000
98.41026,0.020,31000
98.79487,0.021,31000
98.69231,0.022,31000
98.46154,0.023,31000
98.69231,0.024,31000
98.61538,0.025,31000
98.56410,0.026,31000
98.66667,0.027,31000
98.64103,0.028,31000
98.25641,0.029,31000
98.66667,0.030,31000
99.05128,0.031,31000
98.41026,0.032,31000
98.79487,0.033,31000
98.28205,0.034,31000
98.61538,0.035,31000
98.23077,0.036,31000
98.25641,0.037,31000
98.53846,0.038,31000
98.71795,0.039,31000
98.53846,0.040,31000
98.33333,0.041,31000
98.71795,0.042,31000
98.56410,0.043,31000
98.53846,0.044,31000
98.94872,0.045,31000
98.71795,0.046,31000
98.53846,0.047,31000
98.56410,0.048,31000
98.51282,0.049,31000
98.28205,0.050,31000
98.28205,0.051,31000
98.38462,0.052,31000
98.43590,0.053,31000
98.64103,0.054,31000
98.66667,0.055,31000
98.33333,0.056,31000
98.33333,0.057,31000
98.51282,0.058,31000
98.58974,0.059,31000
98.58974,0.060,31000
98.33333,0.061,31000
98.84615,0.062,31000
98.38462,0.063,31000
98.66667,0.064,31000
98.33333,0.065,31000
98.12821,0.066,31000
98.71795,0.067,31000
98.28205,0.068,31000
98.38462,0.069,31000
98.58974,0.070,31000
98.35897,0.071,31000
98.61538,0.072,31000
98.61538,0.073,31000
98.38462,0.074,31000
98.33333,0.075,31000
98.48718,0.076,31000
98.64103,0.077,31000
98.61538,0.078,31000
98.43590,0.079,31000
98.48718,0.080,31000
98.53846,0.081,31000
98.64103,0.082,31000
98.48718,0.083,31000
98.58974,0.084,31000
98.48718,0.085,31000
98.33333,0.086,31000
98.46154,0.087,31000
98.48718,0.088,31000
98.69231,0.089,31000
98.56410,0.090,31000
98.89744,0.091,31000
98.53846,0.092,31000
98.51282,0.093,31000
97.82051,0.094,31000
98.56410,0.095,31000
98.20513,0.096,31000
98.61538,0.097,31000
98.33333,0.098,31000
98.53846,0.099,31000
98.38462,0.001,36000
98.71795,0.002,36000
98.87179,0.003,36000
98.89744,0.004,36000
98.76923,0.005,36000
98.56410,0.006,36000
98.64103,0.007,36000
98.87179,0.008,36000
98.84615,0.009,36000
98.71795,0.010,36000
98.66667,0.011,36000
98.94872,0.012,36000
98.71795,0.013,36000
98.87179,0.014,36000
98.82051,0.015,36000
98.43590,0.016,36000
98.82051,0.017,36000
98.58974,0.018,36000
98.53846,0.019,36000
98.74359,0.020,36000
98.43590,0.021,36000
98.71795,0.022,36000
98.64103,0.023,36000
98.84615,0.024,36000
98.53846,0.025,36000
98.48718,0.026,36000
98.76923,0.027,36000
98.00000,0.028,36000
98.46154,0.029,36000
98.20513,0.030,36000
98.79487,0.031,36000
98.46154,0.032,36000
98.64103,0.033,36000
98.58974,0.034,36000
98.41026,0.035,36000
98.51282,0.036,36000
98.69231,0.037,36000
98.53846,0.038,36000
98.28205,0.039,36000
98.51282,0.040,36000
98.33333,0.041,36000
98.28205,0.042,36000
98.66667,0.043,36000
98.07692,0.044,36000
98.56410,0.045,36000
98.43590,0.046,36000
98.07692,0.047,36000
99.07692,0.048,36000
98.51282,0.049,36000
98.58974,0.050,36000
98.41026,0.051,36000
98.56410,0.052,36000
98.69231,0.053,36000
98.43590,0.054,36000
98.64103,0.055,36000
98.58974,0.056,36000
98.35897,0.057,36000
98.92308,0.058,36000
98.79487,0.059,36000
98.33333,0.060,36000
98.23077,0.061,36000
98.41026,0.062,36000
98.58974,0.063,36000
98.58974,0.064,36000
98.35897,0.065,36000
98.64103,0.066,36000
98.43590,0.067,36000
98.56410,0.068,36000
98.56410,0.069,36000
98.56410,0.070,36000
98.58974,0.071,36000
98.23077,0.072,36000
98.35897,0.073,36000
98.46154,0.074,36000
98.51282,0.075,36000
98.56410,0.076,36000
98.05128,0.077,36000
98.23077,0.078,36000
98.41026,0.079,36000
98.17949,0.080,36000
98.69231,0.081,36000
98.56410,0.082,36000
98.43590,0.083,36000
98.41026,0.084,36000
98.28205,0.085,36000
98.46154,0.086,36000
98.66667,0.087,36000
98.15385,0.088,36000
98.69231,0.089,36000
98.38462,0.090,36000
98.38462,0.091,36000
98.56410,0.092,36000
98.35897,0.093,36000
98.17949,0.094,36000
98.25641,0.095,36000
98.33333,0.096,36000
98.12821,0.097,36000
98.41026,0.098,36000
98.30769,0.099,36000
98.46154,0.001,41000
98.56410,0.002,41000
98.79487,0.003,41000
98.46154,0.004,41000
98.82051,0.005,41000
98.61538,0.006,41000
98.82051,0.007,41000
98.97436,0.008,41000
98.94872,0.009,41000
98.92308,0.010,41000
98.48718,0.011,41000
98.94872,0.012,41000
98.35897,0.013,41000
98.71795,0.014,41000
98.46154,0.015,41000
98.66667,0.016,41000
98.58974,0.017,41000
98.30769,0.018,41000
98.74359,0.019,41000
98.69231,0.020,41000
98.69231,0.021,41000
98.61538,0.022,41000
98.25641,0.023,41000
98.76923,0.024,41000
98.69231,0.025,41000
98.46154,0.026,41000
98.64103,0.027,41000
98.25641,0.028,41000
98.79487,0.029,41000
98.46154,0.030,41000
98.51282,0.031,41000
98.61538,0.032,41000
98.35897,0.033,41000
98.51282,0.034,41000
98.46154,0.035,41000
98.94872,0.036,41000
98.61538,0.037,41000
98.25641,0.038,41000
98.76923,0.039,41000
98.53846,0.040,41000
98.43590,0.041,41000
98.71795,0.042,41000
98.33333,0.043,41000
98.48718,0.044,41000
98.56410,0.045,41000
98.28205,0.046,41000
98.48718,0.047,41000
98.23077,0.048,41000
98.82051,0.049,41000
98.00000,0.050,41000
98.53846,0.051,41000
98.12821,0.052,41000
98.38462,0.053,41000
98.43590,0.054,41000
98.69231,0.055,41000
98.25641,0.056,41000
98.38462,0.057,41000
98.41026,0.058,41000
98.61538,0.059,41000
98.79487,0.060,41000
98.35897,0.061,41000
98.33333,0.062,41000
98.48718,0.063,41000
98.56410,0.064,41000
98.69231,0.065,41000
98.66667,0.066,41000
98.41026,0.067,41000
98.71795,0.068,41000
98.79487,0.069,41000
98.51282,0.070,41000
98.23077,0.071,41000
98.07692,0.072,41000
98.33333,0.073,41000
98.56410,0.074,41000
98.46154,0.075,41000
98.35897,0.076,41000
98.30769,0.077,41000
98.35897,0.078,41000
98.43590,0.079,41000
98.41026,0.080,41000
98.38462,0.081,41000
97.87179,0.082,41000
98.56410,0.083,41000
98.35897,0.084,41000
98.43590,0.085,41000
98.71795,0.086,41000
98.23077,0.087,41000
98.51282,0.088,41000
98.17949,0.089,41000
98.71795,0.090,41000
98.58974,0.091,41000
98.17949,0.092,41000
98.41026,0.093,41000
98.51282,0.094,41000
98.46154,0.095,41000
98.38462,0.096,41000
98.17949,0.097,41000
98.48718,0.098,41000
98.58974,0.099,41000
98.48718,0.001,46000
98.71795,0.002,46000
98.48718,0.003,46000
99.23077,0.004,46000
98.89744,0.005,46000
98.79487,0.006,46000
98.46154,0.007,46000
98.71795,0.008,46000
98.94872,0.009,46000
98.64103,0.010,46000
98.69231,0.011,46000
98.38462,0.012,46000
98.64103,0.013,46000
98.56410,0.014,46000
98.38462,0.015,46000
98.87179,0.016,46000
98.51282,0.017,46000
98.66667,0.018,46000
98.48718,0.019,46000
98.56410,0.020,46000
98.51282,0.021,46000
98.58974,0.022,46000
98.48718,0.023,46000
98.61538,0.024,46000
98.64103,0.025,46000
98.51282,0.026,46000
98.51282,0.027,46000
98.66667,0.028,46000
98.56410,0.029,46000
98.33333,0.030,46000
98.20513,0.031,46000
98.61538,0.032,46000
98.48718,0.033,46000
98.41026,0.034,46000
98.38462,0.035,46000
98.61538,0.036,46000
98.30769,0.037,46000
98.41026,0.038,46000
98.02564,0.039,46000
98.05128,0.040,46000
98.35897,0.041,46000
98.48718,0.042,46000
98.71795,0.043,46000
98.33333,0.044,46000
98.05128,0.045,46000
98.43590,0.046,46000
98.69231,0.047,46000
98.38462,0.048,46000
98.48718,0.049,46000
98.69231,0.050,46000
98.23077,0.051,46000
98.12821,0.052,46000
98.28205,0.053,46000
98.35897,0.054,46000
98.51282,0.055,46000
98.56410,0.056,46000
98.41026,0.057,46000
98.41026,0.058,46000
98.69231,0.059,46000
98.69231,0.060,46000
98.17949,0.061,46000
98.74359,0.062,46000
98.58974,0.063,46000
98.48718,0.064,46000
98.61538,0.065,46000
98.15385,0.066,46000
98.17949,0.067,46000
98.48718,0.068,46000
98.56410,0.069,46000
98.10256,0.070,46000
98.58974,0.071,46000
98.20513,0.072,46000
98.74359,0.073,46000
98.51282,0.074,46000
98.33333,0.075,46000
98.46154,0.076,46000
98.41026,0.077,46000
98.66667,0.078,46000
98.51282,0.079,46000
98.53846,0.080,46000
98.17949,0.081,46000
98.71795,0.082,46000
98.23077,0.083,46000
98.33333,0.084,46000
98.41026,0.085,46000
98.76923,0.086,46000
98.84615,0.087,46000
98.17949,0.088,46000
98.56410,0.089,46000
98.56410,0.090,46000
98.15385,0.091,46000
98.46154,0.092,46000
98.53846,0.093,46000
98.46154,0.094,46000
98.43590,0.095,46000
98.28205,0.096,46000
98.64103,0.097,46000
98.20513,0.098,46000
98.53846,0.099,46000
